SKU,UBICACIÓN,PASILLO,DESCRIPTION,PROVEEDOR,UXB,PLANCHA,ALTO POR PALLET,ZONA,SYS_CODE,ITEM_CLASS,LON,ANC,ALT,PESO,L_PASILLO,L_BAHIA,L_NIVEL,L_POSICION,L_PASILLO_NUM,L_BAHIA_NUM,L_NIVEL_NUM,COORD_X,COORD_Y,COORD_Z
154953031,9440103,9,MONTAÑÉS CAFÉ MOLIDO ZARUMA 250 GR.,EGUIGUREN SAMANIEGO - GENERAL,24,10,6,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,29.0,18.0,6.6,9,44,1,3,9,44,1,36.8,26.4,1.5
153752941,9060105,9,GUSTADINA PALMITO RODAJAS DOY PACK 340GR,PRONACA - ABASTOS,12,17,10,ABASTOS 2,LTC,PERECEDEROS BULK,28.0,25.0,24.0,4.73,9,6,1,5,9,6,1,36.8,3.5999999999999996,1.5
160304783,9720101,9,MINERVA MI ESENCIA DE CAFÉ  250ML.,PRODUCTOS MINERVA C. LTDA. - GENERAL,20,6,7,ABASTOS 2,LTC,PERECEDEROS BULK,44.0,36.0,13.0,5.9,9,72,1,1,9,72,1,36.8,43.199999999999996,1.5
160452997,9080101,9,DR. MULLER TORTITAS DULCE  DE MOROCHO 140 GR.,DRMULLER S.A.S. - GENERAL,20,6,4,ABASTOS 2,LTC,PERECEDEROS BULK,45.0,37.0,22.0,3.522,9,8,1,1,9,8,1,36.8,4.8,1.5
157652947,9150102,9,SAN JORGE COLADA SABOR MORA 400GR,LEVAPAN DEL ECUADOR S.A. - GENERAL,24,6,6,ABASTOS 2,LTC,PERECEDEROS BULK,41.0,37.0,16.0,10.125,9,15,1,2,9,15,1,35.2,9.6,1.5
162553046,9490101,9,MONTAÑES CAFÉ VILCABAMBA MOLIDO 250 GR.,EGUIGUREN SAMANIEGO - GENERAL,24,10,6,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,29.0,18.0,6.6,9,49,1,1,9,49,1,35.2,30.0,1.5
162553054,9570101,9,MONTAÑES CAFÉ VILCABAMBA MOLIDO 400 GR.,EGUIGUREN SAMANIEGO - GENERAL,24,10,6,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,29.0,30.0,10.3,9,57,1,1,9,57,1,35.2,34.8,1.5
161452972,9180102,9,CIRCUS GALLETA RELLENA SABOR A CHOCOLATE 276 GR.,CORPORACION SUPERIOR CORSUPERIOR S.A. - GENERAL,12,15,7,ABASTOS 2,LTC,PERECEDEROS BULK,33.0,23.0,21.0,3.7,9,18,1,2,9,18,1,36.8,10.799999999999999,1.5
162853057,9690101,9,S`BELA SUCRALOSA 100 GR.,WHOLEBUSINESS-DEL-ECUADOR - GENERAL,12,11,6,ABASTOS 2,LTC,PERECEDEROS BULK,36.0,25.0,17.0,2.28,9,69,1,1,9,69,1,35.2,42.0,1.5
163453670,9210106,9,KOKI GALLETAS DE COCO 210 GR.,CORPORACION SUPERIOR CORSUPERIOR S.A. - GENERAL,24,18,7,ABASTOS 2,LTC,PERECEDEROS BULK,38.0,17.0,23.0,5.64,9,21,1,6,9,21,1,35.2,13.2,1.5
166202981,9510103,9,TRIX CEREAL BOLSA 300 GR.,NESTLE ECUADOR S.A. - CEREALES,12,9,4,ABASTOS 2,LTC,PERECEDEROS BULK,50.0,40.0,25.0,6.13,9,51,1,3,9,51,1,35.2,31.2,1.5
166252970,9380105,9,QUINDE BARRA DE CEREAL CHOCOLATE 65% MANTEQUILLA DE ALMENDRA 150gr,BATERY ALIMENTOS SOCIEDAD - GENERAL,20,20,10,ABASTOS 2,LTC,PERECEDEROS BULK,43.0,26.0,15.0,3.5,9,38,1,5,9,38,1,36.8,22.8,1.5
166402966,9730101,9,OREO PACK GALLETA ORIGINAL X18 36GR.,MONDELEZ ECUADOR C. LTDA. - GENERAL 1,12,11,8,ABASTOS 2,LTC,PERECEDEROS BULK,32.0,29.0,33.0,8.4,9,73,1,1,9,73,1,35.2,44.4,1.5
166503361,9530103,9,SALTICAS MINI ORIGINAL 30 GR.,CORPORACION SUPERIOR CORSUPERIOR S.A. - GENERAL,32,18,7,ABASTOS 2,LTC,PERECEDEROS BULK,27.0,22.0,21.0,1.272,9,53,1,3,9,53,1,35.2,32.4,1.5
166552981,9540105,9,CORFRUIT MIX FUSION 150 GR.,CORYCOR - GENERAL,30,7,5,ABASTOS 2,LTC,PERECEDEROS BULK,47.0,33.0,20.0,5.365,9,54,1,5,9,54,1,36.8,32.4,1.5
168753891,9490104,9,SARITA PAPAS RIZADAS CEBOLLA 300GR.,INDUSTRIAS ALIMENTICI INALECSA - GENERAL,8,9,6,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,40.0,32.0,3.104,9,49,1,4,9,49,1,35.2,30.0,1.5
169552943,9140101,9,NOGGY BOMBON FUNDA 200G,FERRERO DEL ECUADOR S.A. - GENERAL,20,10,3,ABASTOS 2,LTC,PERECEDEROS BULK,45.0,20.0,14.0,4.4,9,14,1,1,9,14,1,36.8,8.4,1.5
169703191,9600102,9,GUSTADINA SALSA SABOR A GUACAMOLE 200 GR,PRONACA - ABASTOS,24,18,5,ABASTOS 2,LTC,PERECEDEROS BULK,29.0,21.0,17.0,5.2,9,60,1,2,9,60,1,36.8,36.0,1.5
171102941,9410104,9,LA  COCINA PIMIENTA DULCE 35 GR, AGUIRRE CARCELEN CARLOS STEVE - GENERAL,50,9,6,ABASTOS 2,LTC,PERECEDEROS BULK,35.0,31.0,19.0,2.2,9,41,1,4,9,41,1,35.2,25.2,1.5
171102992,9230104,9,AGNESI FESTAIOLA LASAGNE ALL UOVO 500GR,JACOME Y ORTIZ DE COMERCIO CIA. LTDA. - GENERAL,12,15,5,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,20.0,21.0,6.6,9,23,1,4,9,23,1,35.2,14.399999999999999,1.5
173354350,9200104,9,QUADRICCIO MINI WAFFER PRIMIUM LECHE Y COCO 100GR,INDUSTRIAL DANEC S.A. - GENERAL,13,16,12,ABASTOS 2,LTC,PERECEDEROS BULK,28.0,25.0,15.0,1.3,9,20,1,4,9,20,1,36.8,12.0,1.5
174154561,9040105,9,PRODICEREAL PISTACHOS DOYPACK 150GR.,PRODICEREAL S.A. - GENERAL,25,10,10,ABASTOS 2,LTC,PERECEDEROS BULK,33.0,36.0,14.0,3.938,9,4,1,5,9,4,1,36.8,2.4,1.5
174005477,9060106,9,MAGGI LA ROJITA DOY PACK 200 GR,NESTLE ECUADOR S.A. - GENERAL,24,13,6,ABASTOS 2,LTC,PERECEDEROS BULK,35.0,23.0,21.0,5.47,9,6,1,6,9,6,1,36.8,3.5999999999999996,1.5
174404443,9470103,9,HORNIMANS DORADO TE INFUSION MORINGA X 25 UN.,PUSUQUI GRANDE Y ANEXOS CA - GENERAL,60,9,4,ABASTOS 2,LTC,PERECEDEROS BULK,26.0,26.0,36.0,1.2,9,47,1,3,9,47,1,35.2,28.799999999999997,1.5
178354965,9470104,9,PLOP CHUPETE SHAKES SURTIDO X24,CONFITECA C.A. - GENERAL,28,7,5,ABASTOS 2,LTC,PERECEDEROS BULK,48.0,33.0,25.0,14.235,9,47,1,4,9,47,1,35.2,28.799999999999997,1.5
181104924,9500102,9,SAZONARIKO CONDIMENTO CERDO DOYPACK 150GR,SOCIEDAD ALIMENTICIA LA CUENCANA SOALCA CIA. LTDA. - LINEA2,36,7,5,ABASTOS 2,LTC,PERECEDEROS BULK,30.0,27.0,22.0,6.16,9,50,1,2,9,50,1,36.8,30.0,1.5
181104941,9290105,9,SAZONARIKO CONDIMENTO COMPLETO DOYPACK 150GR,SOCIEDAD ALIMENTICIA LA CUENCANA SOALCA CIA. LTDA. - LINEA2,36,5,5,ABASTOS 2,LTC,PERECEDEROS BULK,39.0,27.0,22.0,6.14,9,29,1,5,9,29,1,35.2,18.0,1.5
181104916,9630105,9,SAZONARIKO CONDIMENTO POLLO DOYPACK 150GR,SOCIEDAD ALIMENTICIA LA CUENCANA SOALCA CIA. LTDA. - LINEA2,36,5,5,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,27.0,22.0,6.11,9,63,1,5,9,63,1,35.2,38.4,1.5
181605198,9440106,9,CHIPS AHOY GALLETAS CON CHISPAS SABOR A CHOCOLATE  222 GR,MONDELEZ ECUADOR C. LTDA. - GENERAL 1,24,10,5,ABASTOS 2,LTC,PERECEDEROS BULK,39.0,29.0,24.0,5.4,9,44,1,6,9,44,1,36.8,26.4,1.5
181104932,9220105,9,SAZONARIKO CONDIMENTO RES DOYPACK 150GR,SOCIEDAD ALIMENTICIA LA CUENCANA SOALCA CIA. LTDA. - LINEA2,15,10,4,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,27.0,22.0,6.145,9,22,1,5,9,22,1,36.8,13.2,1.5
182105099,9420101,9,EL SABOR LAUREL 12 GR,ALIMENTOS EL SABOR ALIMENSABOR C. LTDA. - GENERAL,24,36,4,ABASTOS 2,LTC,PERECEDEROS BULK,20.0,16.0,23.0,0.5,9,42,1,1,9,42,1,36.8,25.2,1.5
182405067,9150101,9,OLE SALSA PARA PIZZA 400 GR,PRODUCTOS OLE DEL ECUADOR - GENERAL,24,10,5,ABASTOS 2,LTC,PERECEDEROS BULK,30.0,38.0,18.0,10.3,9,15,1,1,9,15,1,35.2,9.6,1.5
180057089,9700104,9,PANELADA BEBIDA SOLUBLE DE LIMON 22 G,QUALA ECUADOR S.A. - GENERAL,32,14,7,ABASTOS 2,LTC,PERECEDEROS BULK,41.0,18.0,14.0,1.3,9,70,1,4,9,70,1,36.8,42.0,1.5
180204940,9170101,9,MUUU...WAFER LECHE 23 GR,DISTRIBUIDORA COLOMBINA DEL ECUADOR S.A. - GENERAL,24,8,3,ABASTOS 2,LTC,PERECEDEROS BULK,49.0,27.0,32.0,9.18,9,17,1,1,9,17,1,35.2,10.799999999999999,1.5
183455015,9280101,9,RICOMPLETO CALDO DE GALLINA CRIOLLA 8 SOBRES 72 GR,QUALA ECUADOR S.A. - GENERAL,24,23,6,ABASTOS 2,LTC,PERECEDEROS BULK,26.0,19.0,21.0,2.358,9,28,1,1,9,28,1,36.8,16.8,1.5
184905111,9020102,9,FACUNDO MENESTRA FRÉJOL ROJO 140 GR,SEMVRA-ECUADOR S.A. - GENERAL,24,17,12,ABASTOS 2,LTC,PERECEDEROS BULK,21.0,28.0,11.0,4.6,9,2,1,2,9,2,1,36.8,1.2,1.5
185204906,9600101,9,QUADRICCIO STICKS CREMA DE CACAO CON AVELLANAS  53GR,INDUSTRIAL DANEC S.A. - GENERAL,24,17,8,ABASTOS 2,LTC,PERECEDEROS BULK,30.0,23.0,14.0,1.7,9,60,1,1,9,60,1,36.8,36.0,1.5
185404908,9240106,9,BARLEY CRISPY HOJUELAS DE TRIGO CEBADA CON FRUTOS SECOS & AMARANTO 280 GR,GRANADOS OLARTE YORGI - GENERAL,24,6,4,ABASTOS 2,LTC,PERECEDEROS BULK,38.0,55.0,26.0,7.69,9,24,1,6,9,24,1,36.8,14.399999999999999,1.5
186055105,9280104,9,SAN CARLOS PANELA GRANULADA 2 KG,SOCIEDAD AGRICOLA E INDUSTRIAL SAN CARLOS SA - AZUCAR CAJAS,6,6,4,ABASTOS 2,LTC,PERECEDEROS BULK,36.0,34.0,19.0,12.605,9,28,1,4,9,28,1,36.8,16.8,1.5
186404951,9460101,9,CHOCO BREAK CHOCOLATE RELLENO SABOR A FRESA 150 GR,DISTRIBUIDORA COLOMBINA DEL ECUADOR S.A. - GENERAL,18,13,4,ABASTOS 2,LTC,PERECEDEROS BULK,38.0,24.0,17.0,3.212,9,46,1,1,9,46,1,36.8,27.599999999999998,1.5
186205003,9140106,9,BON O BON GALLETA DE CHOCOLATE 95GR,UNIDAL ECUADOR S.A. - GENERAL,36,10,5,ABASTOS 2,LTC,PERECEDEROS BULK,33.0,27.0,25.0,4.0,9,14,1,6,9,14,1,36.8,8.4,1.5
190105030,9260101,9,BUENDIA CAFÉ TOSTADO & MOLIDO TOSTION ALTA 340 GR.,PYDACO PRODUCTORES Y DISTRIBUIDORES COMERCIALES C LTDA - GENERAL,12,9,5,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,33.0,25.0,4.7,9,26,1,1,9,26,1,36.8,15.6,1.5
193354947,9240102,9,GUSTADINA MAYONESA DE LIMON 400 GR,PRONACA - ABASTOS,24,12,6,ABASTOS 2,LTC,PERECEDEROS BULK,39.0,25.0,19.0,10.4,9,24,1,2,9,24,1,36.8,14.399999999999999,1.5
200854967,9030103,9,GRISSLY SPLASH GOMITAS 80GR,DISTRIBUIDORA COLOMBINA DEL ECUADOR S.A. - GENERAL,24,23,9,ABASTOS 2,LTC,PERECEDEROS BULK,32.0,15.0,15.0,2.1,9,3,1,3,9,3,1,35.2,2.4,1.5
200105587,9230103,9,LA EUROPEA SALSA DE TOMATE 200 GR.,PRONACA - ABASTOS,24,18,5,ABASTOS 2,LTC,PERECEDEROS BULK,28.0,22.0,17.0,4.8,9,23,1,3,9,23,1,35.2,14.399999999999999,1.5
200854908,9580106,9,GULLON GALLETAS DE CHOCOLATE CON CREMA 147GR,ANTURIOS CIA. LTDA. - GENERAL,16,25,5,ABASTOS 2,LTC,PERECEDEROS BULK,19.0,20.0,20.0,2.5,9,58,1,6,9,58,1,36.8,34.8,1.5
199805745,9370102,9,SANTA MARÍA SOPA DE POLLO CON ARROZ 60 GR,INCREMAR C. LTDA. - GENERAL,48,12,8,ABASTOS 2,LTC,PERECEDEROS BULK,32.0,28.0,19.0,4.1,9,37,1,2,9,37,1,35.2,22.8,1.5
190004909,9100102,9,BON O BON ALFAJOR BLANCO 40GR,UNIDAL ECUADOR S.A. - GENERAL,40,12,12,ABASTOS 2,LTC,PERECEDEROS BULK,24.0,20.0,15.0,1.8,9,10,1,2,9,10,1,36.8,6.0,1.5
202255087,9520101,9,ALIMENTOS CADE GRANOLA CON PASAS Y MANÍ 200 GR,ALICADE S.A.S. - GENERAL,20,12,5,ABASTOS 2,LTC,PERECEDEROS BULK,39.0,25.0,19.0,4.4,9,52,1,1,9,52,1,36.8,31.2,1.5
190004925,9100101,9,BON O BON CHOCOLATE CON LECHE TABLETA 95GR,UNIDAL ECUADOR S.A. - GENERAL,15,29,10,ABASTOS 2,LTC,PERECEDEROS BULK,21.0,20.0,8.0,1.6,9,10,1,1,9,10,1,36.8,6.0,1.5
205205456,9230106,9,TONI CAFFE LATO DOBLE ESPRESSO 285ML,DIPOR S.A. - ABARROTES,12,20,5,ABASTOS 2,LTC,PERECEDEROS BULK,27.0,20.0,17.0,3.4,9,23,1,6,9,23,1,35.2,14.399999999999999,1.5
198504895,9140102,9,MAGGI CALDO EN POLVO GALLINA 8X8G,NESTLE ECUADOR S.A. - GENERAL,36,12,7,ABASTOS 2,LTC,PERECEDEROS BULK,31.0,30.0,17.0,3.2,9,14,1,2,9,14,1,36.8,8.4,1.5
200954933,9240104,9,GEL'HADA GELATINA SORPRESA 400 GR,LEVAPAN DEL ECUADOR S.A. - GENERAL,24,9,6,ABASTOS 2,LTC,PERECEDEROS BULK,32.0,31.0,15.0,10.0,9,24,1,4,9,24,1,36.8,14.399999999999999,1.5
200105405,9420103,9,LA EUROPEA BBQ 200 GR.,PRONACA - ABASTOS,24,18,5,ABASTOS 2,LTC,PERECEDEROS BULK,28.0,22.0,17.0,4.8,9,42,1,3,9,42,1,36.8,25.2,1.5
200454891,9370104,9,NESCAFE CAFE SOLUBLE TRADICION DOYPACK SOBRE 40 GR,NESTLE ECUADOR S.A. - GENERAL,40,13,5,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,21.0,23.0,2.0,9,37,1,4,9,37,1,35.2,22.8,1.5
200454921,9480106,9,NESCAFE CAFE TRADICION AHORRA-PACK 160 GR,NESTLE ECUADOR S.A. - GENERAL,20,10,5,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,31.0,23.0,3.8,9,48,1,6,9,48,1,36.8,28.799999999999997,1.5
202304977,9190106,9,DR.MULLER MINI GALLETAS SABOR A UVA ROJA 25GR,DRMULLER S.A.S. - GENERAL,32,6,5,ABASTOS 2,LTC,PERECEDEROS BULK,48.0,30.0,28.0,1.4,9,19,1,6,9,19,1,35.2,12.0,1.5
200454947,9510104,9,RICACAO COCOA DOY PACK 400 GR.,NESTLE ECUADOR S.A. - GENERAL,27,5,15,ABASTOS 2,LTC,PERECEDEROS BULK,36.0,28.0,36.0,11.6,9,51,1,4,9,51,1,35.2,31.2,1.5
207155042,9130101,9,AL SUR JARABE SABOR A CURAZAO 620 GR,PRODUCTOS INNOVADORES PROALMEX CIA.LTDA. - GENERAL,12,5,5,ABASTOS 2,LTC,PERECEDEROS BULK,29.0,22.0,20.0,8.055,9,13,1,1,9,13,1,35.2,8.4,1.5
187804905,9050101,9,BON O BON BOMBON RELLENO CHOCOLATE BLANCO ESTUCHE OSITO 135 GR,UNIDAL ECUADOR S.A. - GENERAL,16,5,6,ABASTOS 2,LTC,PERECEDEROS BULK,35.0,28.0,22.0,4.4,9,5,1,1,9,5,1,35.2,3.5999999999999996,1.5
200954917,9580101,9,LA REPOSTERA TORTA ZEBRA CHOCOLATE 475 GR.,LEVAPAN DEL ECUADOR S.A. - GENERAL,6,20,7,ABASTOS 2,LTC,PERECEDEROS BULK,28.0,19.0,22.0,3.2,9,58,1,1,9,58,1,36.8,34.8,1.5
193455692,9200106,9,CROKITOS GALLETA WAFER DE CHOCOLATE 165 GR,DULCENAC S.A. DULCERIA NACIONAL - GENERAL,24,12,6,ABASTOS 2,LTC,PERECEDEROS BULK,32.0,30.0,21.0,4.5,9,20,1,6,9,20,1,36.8,12.0,1.5
200854895,9140105,9,GULLON MINI CHIPS DE CHOCOLATE SIN AZUCARES 75GR,ANTURIOS CIA. LTDA. - GENERAL,12,13,5,ABASTOS 2,LTC,PERECEDEROS BULK,38.0,19.0,16.0,1.1,9,14,1,5,9,14,1,36.8,8.4,1.5
200754974,9320103,9,MAGGI CALDO DE GALLINA CON ACHIOTE EN POLVO 8X8,NESTLE ECUADOR S.A. - GENERAL,36,12,7,ABASTOS 2,LTC,PERECEDEROS BULK,31.0,31.0,17.0,3.2,9,32,1,3,9,32,1,36.8,19.2,1.5
200954896,9090104,9,LA REPOSTERA TORTA ZEBRA MENTA 475 GR.,LEVAPAN DEL ECUADOR S.A. - GENERAL,6,20,6,ABASTOS 2,LTC,PERECEDEROS BULK,28.0,19.0,22.0,3.2,9,9,1,4,9,9,1,35.2,6.0,1.5
200954941,9290106,9,CAFÉ ORO LIOFILIZADO DOYPACK 170 GR,SOLUBLES INSTANTANEOS COMPAÑIA - GENERAL,20,10,5,ABASTOS 2,LTC,PERECEDEROS BULK,37.0,26.0,23.0,4.0,9,29,1,6,9,29,1,35.2,18.0,1.5
191954893,9300103,9,BARLEY CRISPY HOJUELAS DE TRIGO Y CEBADA SABOR A PIÑA 235GR.,GRANADOS OLARTE YORGI - GENERAL,24,8,4,ABASTOS 2,LTC,PERECEDEROS BULK,26.0,55.0,33.0,6.5,9,30,1,3,9,30,1,36.8,18.0,1.5
194204932,9750103,9,CLUB SOCIAL GALLETA INTEGRAL PACK PROMO 3X2  648 GR,MONDELEZ ECUADOR C. LTDA. - GENERAL 1,8,8,6,ABASTOS 2,LTC,PERECEDEROS BULK,43.0,26.0,25.0,5.9,9,75,1,3,9,75,1,35.2,45.6,1.5
190454900,9400104,9,MONTAÑÉS CAFÉ ARABIGO TOSTADO Y MOLIDO PUYANGO 60GR.,EGUIGUREN SAMANIEGO - GENERAL,36,11,6,ABASTOS 2,LTC,PERECEDEROS BULK,36.0,30.0,17.0,2.6,9,40,1,4,9,40,1,36.8,24.0,1.5
207155051,9380101,9,AL SUR JARABE SABOR A MENTA 620 GR,PRODUCTOS INNOVADORES PROALMEX CIA.LTDA. - GENERAL,12,17,4,ABASTOS 2,LTC,PERECEDEROS BULK,29.0,22.0,20.0,8.0,9,38,1,1,9,38,1,36.8,22.8,1.5
203955018,9560102,9,AGNESI TAGLIATELLE PAGLIA & FIENO 250 GR.,JACOME Y ORTIZ DE COMERCIO CIA. LTDA. - GENERAL,12,7,5,ABASTOS 2,LTC,PERECEDEROS BULK,50.0,31.0,27.0,4.0,9,56,1,2,9,56,1,36.8,33.6,1.5
201155009,9380106,9,FACUNDO CHILI CCON FREJOL LATA 140G,SEMVRA-ECUADOR S.A. - GENERAL,24,17,5,ABASTOS 2,LTC,PERECEDEROS BULK,28.0,21.0,12.0,4.5,9,38,1,6,9,38,1,36.8,22.8,1.5
203955034,9490102,9,AGNESI FUSILLI TRICOLORI N.656 500 GR.,JACOME Y ORTIZ DE COMERCIO CIA. LTDA. - GENERAL,12,15,5,ABASTOS 2,LTC,PERECEDEROS BULK,33.0,27.0,29.0,6.5,9,49,1,2,9,49,1,35.2,30.0,1.5
191904925,9110105,9,CAROZZI LASAÑA PRECOCIDA ESTUCHE 330 GR,CALBAQ S.A. - LINEA 2,24,10,5,ABASTOS 2,LTC,PERECEDEROS BULK,49.0,32.0,21.0,8.2,9,11,1,5,9,11,1,35.2,7.199999999999999,1.5
200904928,9470102,9,LA UNIVERSAL COCOA EN POLVO AZUCARADO 400 GR.,UNIVERSAL SWEET INDUSTRIES S.A. - GENERAL,27,10,5,ABASTOS 2,LTC,PERECEDEROS BULK,39.0,30.0,32.0,10.8,9,47,1,2,9,47,1,35.2,28.799999999999997,1.5
207256450,9310106,9,ILE TE HIERBAS AROMATICAS  CANELA MOLIDA DISPLAY 25 SOBRE,COMERCIALIZADORA GODOY RUIZ S.A. - GENERAL,24,7,15,ABASTOS 2,LTC,PERECEDEROS BULK,48.0,34.0,14.0,2.1,9,31,1,6,9,31,1,35.2,19.2,1.5
207256468,9590103,9,ILE TE HIERBAS AROMATICAS  ANIS COMUN DISPLAY 25 SOBRES,COMERCIALIZADORA GODOY RUIZ S.A. - GENERAL,24,7,15,ABASTOS 2,LTC,PERECEDEROS BULK,48.0,34.0,14.0,2.1,9,59,1,3,9,59,1,35.2,36.0,1.5
201455010,9070104,9,MANIHABS HABAS PICANTE LIMÓN ALMOHADA 12 UNIDADES 28 GR,MANI MANIA FOOD COMPANY MANIHABS S.A. - LINEA 1,16,8,4,ABASTOS 2,LTC,PERECEDEROS BULK,43.0,33.0,23.0,5.9,9,7,1,4,9,7,1,35.2,4.8,1.5
207256484,9170105,9,ILE TE INFUSION FLOR DE JAMAICA DISPLAY 25 SOBRES,COMERCIALIZADORA GODOY RUIZ S.A. - GENERAL,24,7,15,ABASTOS 2,LTC,PERECEDEROS BULK,48.0,34.0,14.0,2.1,9,17,1,5,9,17,1,35.2,10.799999999999999,1.5
196204899,9430103,9,BON O BON BOMBOM RELLENO SABOR A DULCE DE LECHE 64 GR,UNIDAL ECUADOR S.A. - GENERAL,24,10,8,ABASTOS 2,LTC,PERECEDEROS BULK,44.0,31.0,25.0,2.5,9,43,1,3,9,43,1,35.2,26.4,1.5
190054906,9030101,9,COLCAFE LIOFILIZADO INSTANTANEO FCO 180GR.,CORPORACION DISTRIBUIDORA DE ALIMENTOS S.A - GENERAL,12,9,8,ABASTOS 2,LTC,PERECEDEROS BULK,36.0,28.0,20.0,7.8,9,3,1,1,9,3,1,35.2,2.4,1.5
200954909,9220104,9,LA REPOSTERA TORTA ZEBRA FRUTOS ROJOS 475 GR.,LEVAPAN DEL ECUADOR S.A. - GENERAL,6,20,5,ABASTOS 2,LTC,PERECEDEROS BULK,28.0,19.0,22.0,3.2,9,22,1,4,9,22,1,36.8,13.2,1.5
207256476,9400106,9,ILE TE MIX DE HIERBAS AROMATICAS DISPLAY 25 SOBRES,COMERCIALIZADORA GODOY RUIZ S.A. - GENERAL,24,7,15,ABASTOS 2,LTC,PERECEDEROS BULK,48.0,34.0,14.0,2.1,9,40,1,6,9,40,1,36.8,24.0,1.5
202954911,9180101,9,QUAKER GALLETA DE AVENA Y PASAS 168GR,PEPSICO ALIMENTOS ECUADOR CIA. LTDA. - GENERAL,17,9,6,ABASTOS 2,LTC,PERECEDEROS BULK,38.0,32.0,19.0,3.5,9,18,1,1,9,18,1,36.8,10.799999999999999,1.5
"202305030,9110103,9,""MANICHO CHOCOLATE CON LECHE, MANI Y GALLETA X4 72GR"",UNIVERSAL SWEET INDUSTRIES S.A. - GENERAL,20,18,9,ABASTOS 2,LTC,PERECEDEROS BULK,34.0,20.0,15.0,1.9,9,11,1,3,9,11,1,35.2,7.199999999999999,1.5"
190454897,9450103,9,MONTAÑÉS CAFÉ TOSTADO EN GRANO VILCABAMBA 250GR.,EGUIGUREN SAMANIEGO - GENERAL,24,11,6,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,29.0,18.0,6.6,9,45,1,3,9,45,1,35.2,27.599999999999998,1.5
195504929,9460102,9,RICACAO SIN AZUCAR 160 GR.,NESTLE ECUADOR S.A. - GENERAL,36,10,5,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,30.0,23.0,6.6,9,46,1,2,9,46,1,36.8,27.599999999999998,1.5
194404918,9560103,9,IRIS TORTA DE CHOCOLATE 450 GR,UNIFOOD S.A.S. - GENERAL,12,11,7,ABASTOS 2,LTC,PERECEDEROS BULK,35.0,26.0,27.0,11.4,9,56,1,3,9,56,1,36.8,33.6,1.5
196154959,9720106,9,GEL'HADA GELATINA CANDY POP 400 GR,LEVAPAN DEL ECUADOR S.A. - GENERAL,24,9,5,ABASTOS 2,LTC,PERECEDEROS BULK,32.0,31.0,15.0,10.0,9,72,1,6,9,72,1,36.8,43.199999999999996,1.5
202604911,9190104,9,BE LIFE CRACKER GALLETAS CON ROMERO Y ACEITE DE OLIVA  160GR,INDUSTRIAL DANEC S.A. - GENERAL,12,9,8,ABASTOS 2,LTC,PERECEDEROS BULK,38.0,34.0,27.0,2.5,9,19,1,4,9,19,1,35.2,12.0,1.5
199805737,9540102,9,SANTA MARÍA SOPA DE POLLO CON FIDEOS 60 GR,INCREMAR C. LTDA. - GENERAL,48,12,8,ABASTOS 2,LTC,PERECEDEROS BULK,32.0,28.0,19.0,4.1,9,54,1,2,9,54,1,36.8,32.4,1.5
194404926,9490106,9,IRIS TORTA DE NARANJA 450 GR,UNIFOOD S.A.S. - GENERAL,12,11,7,ABASTOS 2,LTC,PERECEDEROS BULK,35.0,26.0,27.0,11.4,9,49,1,6,9,49,1,35.2,30.0,1.5
202604937,9220102,9,BE LIFE CRACKER GALLETAS CON CEBOLLA Y SAL EN GRANO 160GR,INDUSTRIAL DANEC S.A. - GENERAL,12,9,8,ABASTOS 2,LTC,PERECEDEROS BULK,38.0,34.0,27.0,2.5,9,22,1,2,9,22,1,36.8,13.2,1.5
202304969,9260103,9,DR.MULLER MINI GALLETAS SABOR MANZANA Y CANELA 25GR,DRMULLER S.A.S. - GENERAL,32,6,5,ABASTOS 2,LTC,PERECEDEROS BULK,48.0,30.0,28.0,1.4,9,26,1,3,9,26,1,36.8,15.6,1.5
203404890,9440104,9,MOGUL POTE OSO EXTREME 100GR,UNIDAL ECUADOR S.A. - GENERAL,12,10,5,ABASTOS 2,LTC,PERECEDEROS BULK,35.0,28.0,22.0,1.2,9,44,1,4,9,44,1,36.8,26.4,1.5
200105544,9130102,9,LA EUROPEA ADEREZO DE TOMATE 2000 GR.,PRONACA - ABASTOS,6,16,4,ABASTOS 2,LTC,PERECEDEROS BULK,31.0,22.0,30.0,12.9,9,13,1,2,9,13,1,35.2,8.4,1.5
203954947,9460106,9,AGNESI FESTAIOLA FETTUCCINE ALL UOVO 250 GR.,JACOME Y ORTIZ DE COMERCIO CIA. LTDA. - GENERAL,12,7,5,ABASTOS 2,LTC,PERECEDEROS BULK,50.0,31.0,27.0,4.0,9,46,1,6,9,46,1,36.8,27.599999999999998,1.5
