SUC DESTINO;SKU;# TRANSF;DESCRIP ITEM;FECHA;SHIP;SHIP.1
IÑAQUITO;180555096;1459819;ZAGAZ LAVAPLATOS ANTIBACTERIAL LIMONCELLO 1KG;28/11/2025;12;1
IÑAQUITO;180057231;1457648;BON O BON CHOCOLATE BLANCO FUNDA 120 GR;28/11/2025;20;1
IÑAQUITO;181055018;1457648;FAMILY JABON SURTIDO FLOWPACK 4 PACK 300 GR;28/11/2025;24;1
IÑAQUITO;182355629;1458999;WEIR LINIMENTO 120 ML;28/11/2025;24;2
IÑAQUITO;182554880;1457648;OSRAM FOCO LED A75 12W LUZ CALIDA UN.;28/11/2025;12;1
IÑAQUITO;182404996;1457648;PLEDGE BRILLO & PROTECCIÓN MADERA AEROSOL ORIGINAL 275 ML.;28/11/2025;12;1
IÑAQUITO;182305306;1457648;CLUB SOCIAL GALLETA INTEGRAL 216 GR.;28/11/2025;24;1
IÑAQUITO;182604947;1457648;SANTA MARIA JABON LIQUIDO DOYPACK 1000ML AVENA Y MIEL;28/11/2025;12;1
IÑAQUITO;182604955;1457648;SANTA MARIA JABON LIQUIDO DOYPACK 1000ML MANZANA Y CANELA;28/11/2025;12;1
IÑAQUITO;182604939;1457648;SANTA MARIA JABON LIQUIDO DOYPACK 1000ML FRUTOS ROJOS;28/11/2025;12;1
IÑAQUITO;189255410;1457648;ZEN JUGO NARANJA MANDARINA 370ML;28/11/2025;24;1
IÑAQUITO;197404913;1457648;AXE DESODORANTE EN AEROSOL AQUA CITRUS 150ML;28/11/2025;12;1
IÑAQUITO;193354939;1457648;DR.CLEAN JABÓN LÍQUIDO ANTIBACTERIAL KIWI Y MELON DOYPACK 1.9 LT;28/11/2025;6;1
IÑAQUITO;183904896;1457648;PRO-CAT CARE COMIDA PARA GATO ADULTOS POLLO 2 Kg;28/11/2025;10;1
IÑAQUITO;193355026;1457648;NATURE´S HEART  TE CHAI CON ESPECIES SABOR VAINILLA 26 GR.;28/11/2025;20;1
IÑAQUITO;193355368;1457648;FAB DETERGENTE LÍQUIDO PARAÍSO FLORAL 2 LT.;28/11/2025;8;1
IÑAQUITO;193355368;1459819;FAB DETERGENTE LÍQUIDO PARAÍSO FLORAL 2 LT.;28/11/2025;40;5
IÑAQUITO;188404920;1458999;ISABELLA JABON LIQUIDO FRUTOS ROJOS 1000 ML;28/11/2025;24;2
IÑAQUITO;189854981;1457648;MARCELLO´S ADEREZO MAYONESA 7GR X 100 UN;28/11/2025;10;1
IÑAQUITO;189604894;1457648;DOLLY PAPEL HIGENICO RENDIDOR 2H 50 MT 4 PAQ X12;28/11/2025;4;1
IÑAQUITO;189604894;1459819;DOLLY PAPEL HIGENICO RENDIDOR 2H 50 MT 4 PAQ X12;28/11/2025;8;2
IÑAQUITO;189855010;1458795;REGIA MARGARINA GIRASOL 220 GR.;28/11/2025;576;16
IÑAQUITO;184154978;1459819;DERSA SUAVIZANTE ETERNA PRIMAVERA 1500 ML.;28/11/2025;6;1
IÑAQUITO;189604907;1459819;DOLLY PAPEL HIGIENICO XXG 3H 36 METROS 12 PAQ X4;28/11/2025;12;1
IÑAQUITO;183104995;1457648;SANTA MARIA CREMA LAVAVAJILLA AVENA 1KG;28/11/2025;12;1
IÑAQUITO;183105007;1457648;SANTA MARIA CREMA LAVAVAJILLA MANZANA 1KG;28/11/2025;12;1
IÑAQUITO;193807820;1457648;VOLT BEBIDA ENERGIZANTES PINK 400 ML;28/11/2025;6;1
IÑAQUITO;185404908;1457648;BARLEY CRISPY HOJUELAS DE TRIGO CEBADA CON FRUTOS SECOS & AMARANTO 280 GR;28/11/2025;24;1
IÑAQUITO;185404916;1457648;BARLEY CRISPY HOJUELAS DE TRIGO CEBADA CON SEMILLAS ARÁNDANOS & AMARANTO 280 GR;28/11/2025;24;1
IÑAQUITO;195955316;1457648;RUFFLES PAPAS NATURALES 38GR;28/11/2025;60;1
IÑAQUITO;195955359;1457648;RUFFLES PAPAS TWIST LIMON 38GR;28/11/2025;60;1
IÑAQUITO;183155881;1457648;INALECSA TORTOLINES MADURITOS 45 Gr;28/11/2025;72;1
IÑAQUITO;191955028;1457648;BARLEY CRISPY HOJUELAS DE TRIGO Y CEBADA SABOR A CANELA 235GR.;28/11/2025;24;1
IÑAQUITO;187004941;1457648;VAN CAMPS OLIVA 6PACK 80GR C/U;28/11/2025;8;1
IÑAQUITO;192754893;1458999;PEQUEÑIN PAÑITOS DERMO PROTECCION 12x100;28/11/2025;36;3
IÑAQUITO;183205278;1457648;AGOGO CHICLES SABOR A FRESA X 4;28/11/2025;16;1
IÑAQUITO;189254986;1457648;MENTOS CARAMELOS BOLSA MONOPIEZA 105,6GR;28/11/2025;12;1
IÑAQUITO;189705011;1458999;JOLLY JABON LIQUIDO ALMENDRAS DOYPACK 1150ML;28/11/2025;24;2
IÑAQUITO;187404910;1458795;SANTA MARIA LENTEJA 500GR;28/11/2025;550;22
IÑAQUITO;189705089;1458999;NAPPIS TOALLAS HUMEDAS X50;28/11/2025;24;1
IÑAQUITO;189705097;1458999;POMPIS PAÑITOS FLOWPACK X110;28/11/2025;96;4
IÑAQUITO;192454920;1458795;DELICIA  FIDEO AMARILLO CORTO PLUMA  400 GR;28/11/2025;550;22
IÑAQUITO;193155121;1459819;LAVATODO JABON NARANJA MANDARINA 4PACK 920 GR.;28/11/2025;12;1
IÑAQUITO;186404969;1457648;SANTA MARIA ESPONJA SUPER BRILLO PAGUE 3 LLEVE 4;28/11/2025;12;1
IÑAQUITO;186404993;1457648;SANTA MARIA ESPONJA SALVA UÑAS MIXTA PAGUE 3 LLEVE 4;28/11/2025;12;1
IÑAQUITO;186405056;1457648;SANTA MARIA ESTROPAJO GIGANTE 25 GR;28/11/2025;30;1
IÑAQUITO;186405064;1457648;SANTA MARIA ESTROPAJO BRONCE X2 PRECIO ESPECIAL 15 GR;28/11/2025;25;1
IÑAQUITO;186405072;1457648;SANTA MARIA ESTROPAJO BRONCE X1 DE 15 GRAMOS;28/11/2025;50;1
IÑAQUITO;193804910;1457648;MIAS GALLETAS WAFER RELLENAS DE CREMA SABOR A FRESA 157 GR;28/11/2025;36;1
IÑAQUITO;186854927;1459819;ESTRELLA ESPONJA CELULOSA ACERO INOXIDABLE X 24 UN.;28/11/2025;24;1
IÑAQUITO;193804987;1457648;DUCALES GALLETA TACO LARGO 315 GR;28/11/2025;24;1
IÑAQUITO;188704893;1458795;SANTA MARIA AVENA HOJUELA 500 GR;28/11/2025;550;22
IÑAQUITO;197154900;1458999;PEQUEÑIN PAÑITOS HÚMEDOS PEPINO X70 UND;28/11/2025;54;3
IÑAQUITO;193455553;1457648;WHISKAS GATOS ADULTOS SABOR A POLLO EN SALSA POUCH 85 GR;28/11/2025;20;1
IÑAQUITO;193455570;1457648;PEDIGREE PERROS ADULTOS RAZAS PEQUEÑAS SABOR A POLLO EN SALSA POUCH 100 GR;28/11/2025;36;2
IÑAQUITO;194454907;1457648;AVANT ALIMENTO SECO PARA PERRO ADULTO RAZA MEDIANA Y GRANDE 4 KG;28/11/2025;5;1
IÑAQUITO;187404901;1458795;SANTA MARIA CANGUIL 500GR;28/11/2025;550;22
IÑAQUITO;191204961;1457648;AMOR GALLETA WAFER LIMON COCO 130GR;28/11/2025;48;1
IÑAQUITO;191204961;1458795;AMOR GALLETA WAFER LIMON COCO 130GR;28/11/2025;528;11
IÑAQUITO;190254924;1457648;BON BON BUM BARRA CARAMELO MASTICABLE SABORES SURTIDOS 400GR;28/11/2025;18;1
IÑAQUITO;191404980;1457648;DORITOS TORTILLAS DE MAIZA MEGA QUESO 43GR;28/11/2025;60;1
IÑAQUITO;198504924;1457648;ILE ALIÑO COMPLETO 1 KG;28/11/2025;12;1
IÑAQUITO;197054933;1457648;MAX WASH DETERGENTE EN POLVO AROMA LIMÓN 5 KG.;28/11/2025;4;1
IÑAQUITO;186605162;1457648;COLGATE CREMA DENTAL TRIPACK TRIPLE ACCION EXTRA BLANCURA 60 ML;28/11/2025;24;1
IÑAQUITO;183105672;1457648;BONELLA MARGARINA VITAL 980 GR.;28/11/2025;12;1
IÑAQUITO;186104958;1459819;INSTITUTO ESPAÑOL LOCION CORPORAL ROSA MOSQUETA 500 ML;28/11/2025;6;1
IÑAQUITO;186605349;1459819;DANNY SERVILLETAS CLÁSICA X 300UN.;28/11/2025;80;4
IÑAQUITO;193855434;1457648;LA FAVORITA ACEITE ORIGINAL BOTELLA 360 ML;28/11/2025;60;2
IÑAQUITO;197705003;1458999;OLD TIMES WHISKY SABOR A CANELA 750ML;28/11/2025;24;2
IÑAQUITO;193855426;1457648;LA FAVORITA ACEITE ORIGINAL BOTELLA 814 ML;28/11/2025;15;1
IÑAQUITO;193855442;1457648;APETITAS GALLETAS TIPO MARIA TUBO 160 GR;28/11/2025;30;1
IÑAQUITO;183955010;1457648;APIKAI MAIZ CON CEBOLLA 250G;28/11/2025;10;1
IÑAQUITO;197705062;1457648;SWITCH COCTEL SABOR A TAMARINDO , UVA Y TEQUILA BLANCO 1.4LT;28/11/2025;6;1
IÑAQUITO;197705071;1457648;SANTAGATA ACEITE SANSA DE OLIVA BOTELLA 500ML;28/11/2025;12;1
IÑAQUITO;190155176;1457648;LA LECHERA LECHE CONDENSADA CON ABREFACIL 393GR;28/11/2025;24;1
IÑAQUITO;192855045;1458999;KIYÚ JABÓN LÍQUIDO ANTIBACTERIAL COCO VAINILLA 650ML;28/11/2025;36;3
IÑAQUITO;187555013;1457648;SANTA MARIA PAPEL HIGIENICO INSTITUCIONAL 180 MT x 4 ROLLOS;28/11/2025;8;2,67
IÑAQUITO;197754964;1457648;GOLPE SNACKS SABOR ORIGINAL 55GR;28/11/2025;36;1
IÑAQUITO;189905136;1457648;DETERGENTE GOL CON TOQUE SUAVIZANTE 1200G X 16 U;28/11/2025;16;1
IÑAQUITO;197704991;1458999;OLD TIMES WHISKY SABOR A MANZANA 750ML;28/11/2025;24;2
IÑAQUITO;189455008;1458999;LOS ANDES MAYONESA CASERA 800GR;28/11/2025;18;3
IÑAQUITO;189455024;1457648;TAJIN SAZONADOR 45 GR.;28/11/2025;24;1
IÑAQUITO;189455041;1457648;TONI LECHE SEMIDESCREMADA SABOR CHOCOLATE 135ML;28/11/2025;24;1
IÑAQUITO;185905024;1457648;NESTLE COCO CLASSIC COOKIES 450GR.;28/11/2025;20;1
IÑAQUITO;190404890;1458999;GUSTADINA SALSA DE TOMATE 550 GR;28/11/2025;48;2
IÑAQUITO;187054913;1457648;POMPIS PAÑAL INFANTIL EXTRA EXTRA GRANDE 24 UND;28/11/2025;8;1
IÑAQUITO;193305310;1457648;GRAN MALO TEQUILA SABOR A TAMARINDO 750 ML;28/11/2025;12;1
IÑAQUITO;186904891;1459819;SANTA MARIA DETERGENTE LÍQUIDO LAVANDA 3LT;28/11/2025;12;2
IÑAQUITO;186904904;1459819;SANTA MARIA DETERGENTE LÍQUIDO LAVANDA DOYPACK 1.8LT;28/11/2025;24;2
IÑAQUITO;186904912;1459819;SANTA MARIA SUAVIZANTE LIQUIDO LAVANDA 2LT;28/11/2025;20;2
IÑAQUITO;183854892;1457648;CLUB CERVEZA VERDE PACK 330X24;28/11/2025;1;1
IÑAQUITO;196706590;1459819;OLIMPIA DESINFECTANTE PINOS NAVIDEÑOS 900 ML.;28/11/2025;12;1
IÑAQUITO;200105384;1458999;OLE SALSA CHAMOY  275 GR.;28/11/2025;24;2
IÑAQUITO;205154943;1457648;INALECSA PAPA FRITA SACHET TOMATE 20G;28/11/2025;144;1
IÑAQUITO;205154951;1457648;INALECSA PAPA FRITA SABOR CEBOLLA 20G;28/11/2025;144;1
IÑAQUITO;201854942;1457648;ESTRELLA PAÑO HUMEDO ABSORBENTE 18X20 X 3 UN;28/11/2025;25;1
IÑAQUITO;201854942;1459819;ESTRELLA PAÑO HUMEDO ABSORBENTE 18X20 X 3 UN;28/11/2025;25;1
IÑAQUITO;201854993;1457648;CRUZEIRO CAFÉ  LIOFILIZADO  DOYPACK 50 GR;28/11/2025;24;1
IÑAQUITO;199755071;1459819;DERSA DETERGENTE POLVO LIMON 1 KG.;28/11/2025;20;1
IÑAQUITO;199755080;1459819;DERSA DETERGENTE POLVO FLORAL 1 KG.;28/11/2025;20;1
IÑAQUITO;200454912;1458795;NESCAFE GOLD CAFE LIOFILIZADO DOYPACK 17 GR;28/11/2025;525;7
IÑAQUITO;201755039;1457648;HADA PAPEL HIGIENICO ROLLAZO DOBLE HOJA X4 UN;28/11/2025;12;1
IÑAQUITO;207305338;1457648;FIESTA BRAVA SANGRIA JARRA 1500 ML;28/11/2025;6;1
IÑAQUITO;206504950;1457648;OLD TIMES WHISKY RED 1000ML;28/11/2025;12;1
IÑAQUITO;206504984;1457648;OLD TIMES WHISKY ENERGY WILDBERRY 750ML;28/11/2025;12;1
IÑAQUITO;199805702;1457648;SANTA MARÍA  CREMA DE CHAMPIÑONES  70 GR;28/11/2025;48;1
IÑAQUITO;208054956;1457648;LIKING CARAMELOS RELLENOS DE MIEL 175GR;28/11/2025;30;1
IÑAQUITO;204904896;1457648;AGNESI SPAGHETTI N° 3 500 GR.;28/11/2025;12;1
IÑAQUITO;207904947;1458999;ANA TOALLA HÚMEDAS 100UNID.;28/11/2025;24;2
IÑAQUITO;204054959;1458999;FAMILIA PAÑUELO FACIAL BOLSILLO X60;28/11/2025;20;1
IÑAQUITO;205205245;1457648;CIELO AGUA SIN GAS 400ML;28/11/2025;24;1
IÑAQUITO;207905077;1457648;NIVEA CREMA CORPORAL EXPRESS HYDRATION 400ML;28/11/2025;12;1
IÑAQUITO;207905085;1457648;NIVEA CREMA CORPORAL EXPRESS HYDRATION 1L;28/11/2025;9;1
IÑAQUITO;202054921;1457648;TRIDENT CHICLE SPLASH SABOR SANDIA LIMON DISPLAY 307.8GR;28/11/2025;1;0,06
IÑAQUITO;202354915;1459819;DESS DESINFECTANTE AROMA LAVANDA BOTELLA PET  900 ML.;28/11/2025;6;1
IÑAQUITO;202354940;1459819;DESS DETERGENTE LÍQUIDO AROMA FLORAL 1KG.;28/11/2025;6;1
IÑAQUITO;208104909;1457648;SORINI BOMBONES RELLENOS BOTELLA 280GR;28/11/2025;6;1
IÑAQUITO;209404891;1457648;CORVINA DOMINI VENETI VINO TINTO 750 ML;28/11/2025;6;1
IÑAQUITO;209404903;1457648;PROTOS RIBERA DUERO VINO TINTO ROBLE 750ML;28/11/2025;6;1
IÑAQUITO;205354953;1458999;GEL'HADA GELATINA SABOR A NARANJILLA 400GR;28/11/2025;24;1
IÑAQUITO;201354892;1458999;SWITCH JELLYS BOTELLA 40 UND 600GR;28/11/2025;12;2
IÑAQUITO;201305003;1457648;ALESOL ACEITEL VEGETAL 370 ML;28/11/2025;30;1
IÑAQUITO;205205405;1458999;GATO NEGRO VINO TINTO DULCE 750ML;28/11/2025;24;2
IÑAQUITO;205205413;1458999;GATO NEGRO VINO BLANCO DULCE 750ML;28/11/2025;24;2
IÑAQUITO;202204909;1457648;SAN FELIPE AGUA MINERAL SABORIZADA TORONJA 300ML;28/11/2025;12;1
IÑAQUITO;206455131;1457648;VIVANT AGUA NATURAL SPORTCAP 1200ML;28/11/2025;12;1
IÑAQUITO;207504919;1457648;NUTRIBELA TRATAMIENTO BIOCOLAGENO POTE 300;28/11/2025;12;1
IÑAQUITO;207504960;1457648;EICHBAUM CERVEZA NEGRA LATA 500 ML;28/11/2025;24;1
IÑAQUITO;202255079;1458999;BIC AFEITADORA DESECHABLE MUJER SOLEIL TRIMMER X2;28/11/2025;12;1
IÑAQUITO;207155077;1457648;EL NOGAL MIX ORIGINAL FRUTOS SECOS CON CHOCOLATE ORGANICO 120GR;28/11/2025;24;1
IÑAQUITO;201355131;1457648;SNOB MIX DE FRUTAS 2PACK 113 GR C/U;28/11/2025;12;1
IÑAQUITO;207854960;1457648;PURE NATURE PLUS ADULTO SABOR A POLLO Y ARANDANOS 85 GR.;28/11/2025;12;1
IÑAQUITO;206754916;1458795;CESTO NAVIDEÑO PEQUEÑO SM;28/11/2025;244;244
IÑAQUITO;206754924;1458795;CANASTA AMARILLA SM;28/11/2025;25;25
IÑAQUITO;205955011;1457648;SWEETO GOMITA HOTDOG 30GR;28/11/2025;24;1
IÑAQUITO;205955020;1457648;COMBO SNACKS SUPERMIX ALMOHADA 392GR;28/11/2025;5;1
IÑAQUITO;205955038;1457648;COMBO STICKER FIESTA 810GR;28/11/2025;6;3
IÑAQUITO;208155036;1457648;MAHOU CERVEZA BOTELLA SIX PACK 330 ML;28/11/2025;4;1
IÑAQUITO;205955046;1457648;DETODITO MIX PAPA PLATANO CHIFLE NATURAL 355GR;28/11/2025;8;1
IÑAQUITO;205955071;1457648;DORITOS MEGA QUESO 370GR;28/11/2025;8;1
IÑAQUITO;205955151;1457648;BIG COLA GASEOSA SABOR A NARANJA 2250ML;28/11/2025;6;1
IÑAQUITO;202105003;1457648;WHISKAS COMIDA HUMEDA PARA GATO ESTERILIZADO PESCADO EN SALSA 85GR;28/11/2025;20;1
IÑAQUITO;204805020;1457648;NIVEA LIP CARE ORIGINAL;28/11/2025;12;1
IÑAQUITO;200904910;1458795;LA UNIVERSAL COCOA EN POLVO AZUCARADO 150 GR.;28/11/2025;560;14
IÑAQUITO;207955111;1457648;GLADE AROMATIZANTE AEROSOL MORAS FESTIVAS 400 ML.;28/11/2025;12;1
IÑAQUITO;202154892;1457648;LACTOVIT LACTOUREA LECHE CORPORAL REPARADOR 250ML;28/11/2025;6;1
IÑAQUITO;205404893;1458999;ISABELLA JABÓN LÍQUIDO DE MANZANILLA CON EXTRACTO DE CALENDULA DOYPACK 1000ML;28/11/2025;36;3
IÑAQUITO;199354905;1457648;CAFÉ ORO SOLUBLE LIOFILIZADO SOBRE 20 GR.;28/11/2025;14;1
IÑAQUITO;200905066;1457648;FAMILIA SERVILLETA GREEN DÍA A DÍA FIBRA RECICLADA  EXTRA PACK X 200 UN;28/11/2025;20;1
IÑAQUITO;200905082;1457648;CONDIMENSA MIX DE FRUTOS SECOS 90 GR;28/11/2025;16;1
IÑAQUITO;206805509;1458795;CANASTA ROJA;28/11/2025;150;150
IÑAQUITO;206805517;1458795;CANASTA VERDE;28/11/2025;18;18
IÑAQUITO;208154990;1457648;DR.MULLER GALLETA ARROZ INTEGRAL CUBIERTA DE CHOCOLATE SEMIAMARGO 80GR;28/11/2025;16;1
IÑAQUITO;206404932;1457648;FACUNDO MAIZ DULCE 184 GR.;28/11/2025;24;1
IÑAQUITO;205455341;1457648;PANCHITOS SABOR A QUESO 67GR;28/11/2025;30;1
IÑAQUITO;209155038;1457648;HERBAL ESSENCES ACONDICIONADOR NUTRE E HIDRATA PEQUI & AGUACATE 250ML;28/11/2025;6;1
IÑAQUITO;209155046;1457648;HERBAL ESSENCES SHAMPOO  NUTRE E HIDRATA PEQUI & AGUACATE 400ML;28/11/2025;6;1
IÑAQUITO;50085;1460625;SANTA MARIA ARROZ ENVEJECIDO 45.36 KG.;29/11/2025;30;30
IÑAQUITO;206805509;1460465;CANASTA ROJA;29/11/2025;30;30
IÑAQUITO;62395;1463701;NESTLÉ BOLERO BEBIDA CEBADA 75 ML;1/12/2025;50;1
IÑAQUITO;103328;1463701;VIVANT AGUA NATURAL SIN GAS 6 LT.;1/12/2025;32;8
IÑAQUITO;27573;1463701;SNOB MAIZ DULCE 425 GR.;1/12/2025;48;2
IÑAQUITO;58298;1464955;PROTEX JABON TRIPACK FRESH C/U 110 GR.;1/12/2025;48;2
IÑAQUITO;30368;1463701;NUTRI NECTAR SABOR A NARANJA 1 LT.;1/12/2025;12;1
IÑAQUITO;27865;1463701;MARCELLO´S MAYONESA BALDE 3.5 KG.;1/12/2025;4;1
IÑAQUITO;27743;1463701;REGIA MARGARINA 1 KG.;1/12/2025;12;1
IÑAQUITO;29000;1463701;SAPOLIO PASTILLA PARA TANQUE AZUL 110 GR.;1/12/2025;12;2
IÑAQUITO;29235;1465386;FESTIVAL GALLETA FUNDA SABOR LIMON 415 GR.;1/12/2025;24;1
IÑAQUITO;28268;1464955;PULVAPIES DESODORANTE SPRAY PREVENTIVO 200 ML.;1/12/2025;24;1
IÑAQUITO;28932;1463701;FAST CLORO GALON 3.8 LT.;1/12/2025;6;1
IÑAQUITO;28605;1463701;TUNGURAHUA VELA BLANCA # 10 UN.;1/12/2025;50;1
IÑAQUITO;28598;1463701;EL SOL FOSFOROS INTES PAQUETE X 20 UN;1/12/2025;50;1
IÑAQUITO;32134;1463701;TONI LECHE SABOR VAINILLA 200 ML.;1/12/2025;24;1
IÑAQUITO;27586;1463701;SNOB PIÑAS EN ALMIBAR 600 GR.;1/12/2025;48;2
IÑAQUITO;31181;1463701;CRIS SAL SAL DE MESA 500 GR.;1/12/2025;50;1
IÑAQUITO;28759;1463701;GATO NEGRO VINO MERLOT 750 ML.;1/12/2025;12;1
IÑAQUITO;27723;1463701;LA LECHERA LECHE UHT ENTERA 200 ML.;1/12/2025;24;1
IÑAQUITO;27382;1463701;FLORAROMA INFUNSION TORONJIL X 25 FUNDAS UN.;1/12/2025;20;1
IÑAQUITO;28834;1463701;LUSTRE PAÑO CON ESPONJA X UN.;1/12/2025;20;1
IÑAQUITO;31506;1463701;PUSUQUI PREMIUM INFUSION MANZANILLA X 25 UN;1/12/2025;100;1
IÑAQUITO;29455;1463701;NORTEÑO AGUARDIENTE 750 ML.;1/12/2025;6;0,5
IÑAQUITO;29404;1463701;FACUNDO MAIZ DULCE 425 GR.;1/12/2025;24;1
IÑAQUITO;31067;1463701;CHERRY BETUN LIQUIDO MARRON 60 ML.;1/12/2025;12;1
IÑAQUITO;30653;1463701;GUSTADINA MAYONESA GALON UN.;1/12/2025;2;2
IÑAQUITO;31461;1463701;HORNIMANS DORADO INFUSION MANZANILLA CON MIEL X 25 UN.;1/12/2025;60;1
IÑAQUITO;27583;1463701;SNOB COCTEL DE FRUTAS 820 GR.;1/12/2025;12;1
IÑAQUITO;42704;1465386;AVENA BULTO 22.68 KG.;1/12/2025;5;5
IÑAQUITO;42706;1463701;CANGUIL BULTO 22.68 KG.;1/12/2025;2;2
IÑAQUITO;33102;1465517;QUAKER AVENA EXTRA 500 GR.;1/12/2025;200;8
IÑAQUITO;43259;1465386;ISSUE TINTE KIT 6-73 RUBIO CHOCOLATE DORADO 47 GR.;1/12/2025;6;1
IÑAQUITO;35284;1463701;NUTRI LECHE DESCREMADA TBRIK 1 LT;1/12/2025;12;1
IÑAQUITO;69647;1463701;AROMA NATURAL CANELA EN RAMA 30 GR.;1/12/2025;30;1
IÑAQUITO;34887;1465386;RAFFAELLO DULCE DE COCO Y ALMENDRAS 150 GR;1/12/2025;60;10
IÑAQUITO;27808;1465386;TOSCANA TALLARIN NIDO CABELLO 400G;1/12/2025;24;1
IÑAQUITO;32615;1463701;VAN CAMPS SARDINA TINAPA TARRO ABRE FACIL 155 GR.;1/12/2025;100;2
IÑAQUITO;28871;1465386;MASTER GUANTE VARIOS COLORES C-20# 7½ UN;1/12/2025;12;1
IÑAQUITO;40276;1463701;BIC RASURADORA COMFORT 3 ACT BLISTER X 2 UN.;1/12/2025;72;1
IÑAQUITO;41121;1463701;LA PANELA DEL ABUELO PANELA REDONDA 1.4 KG.;1/12/2025;36;2
IÑAQUITO;53678;1464955;AXION LAVAVAJILLA CREMA FLORAL ALOE 850 GR;1/12/2025;12;1
IÑAQUITO;53738;1464955; COLGATE CREMA DENTAL TOTAL ORIGINAL MINT 150ML;1/12/2025;48;1
IÑAQUITO;59971;1463701;CIFRUT JUGO CITRUS PUNCH 1700 ML.;1/12/2025;6;1
IÑAQUITO;59947;1465386;REXONA DESODORANTE BARRA CLINICAL MEN 58 GR.;1/12/2025;24;2
IÑAQUITO;49329;1465386;REGIA MARGARINA BALDE 3 KG.;1/12/2025;8;1
IÑAQUITO;59938;1463701;GILLETTE MACH3 MAQUINA PARA AFEITAR RECARGABLE CON HOJAS AFILADAS  X1UN;1/12/2025;6;0,2
IÑAQUITO;30403;1463701;NUTRI LECHE SEMIDESCREMADA TBRIK 1 LT;1/12/2025;12;1
IÑAQUITO;61460;1463701;NESCAFE CAFE TRADICION FRASCO 50 GR.;1/12/2025;24;1
IÑAQUITO;61442;1463701;PRO-CAN ADULTOS RAZA MEDIANA GRANDE ORIGINAL 15 KG.;1/12/2025;3;3
IÑAQUITO;61479;1463701;LOS ANDES MAYONESA ECOPACK 900 GR.;1/12/2025;6;1
IÑAQUITO;44531;1463701;MINI MANICHO CHOCO CON LECHE Y MANI FUNDA 300 GR;1/12/2025;20;1
IÑAQUITO;33218;1463701;BON BON BUM CHUPETE SABOR FRESA 456 GR.;1/12/2025;16;1
IÑAQUITO;30507;1463701;ISABEL ATUN EN ACEITE 900 GR;1/12/2025;12;1
IÑAQUITO;33193;1465386;PLASTI-UTIL POP TENEDOR X 50 UN.;1/12/2025;20;1
IÑAQUITO;38907;1463701;DON VITTORIO FIDEO CODO RAYADO QUIFA 400 GR;1/12/2025;12;1
IÑAQUITO;27509;1465386;KATABOOM CHICLE SURTIDO 540 GR.;1/12/2025;10;1
IÑAQUITO;33127;1463701;SAN CARLOS AZUCAR BLANCA 2 KG.;1/12/2025;30;3
IÑAQUITO;32614;1465517;VAN CAMPS SARDINA EN SALSA DE TOMATE 425 GR.;1/12/2025;192;8
IÑAQUITO;27909;1463701;NACHOS BOCADITOS DE MAIZ FIESTA 300 GR.;1/12/2025;8;1
IÑAQUITO;28059;1464955;COLGATE CREMA DENTAL SMILES BARBIE 75 ML.;1/12/2025;12;1
IÑAQUITO;61329;1463701;SNOB AJI CASERO CON CHOCHOS 310 GR.;1/12/2025;24;1
IÑAQUITO;27345;1465386;NATURA NECTAR NARANJA 225 ML;1/12/2025;120;5
IÑAQUITO;65971;1463701;PALMA DE ORO ACEITE BOTELLA 900 ML;1/12/2025;30;2
IÑAQUITO;40919;1463701;DOG CHOW EXTRA LIFE COMIDA PARA PERROS ADULTOS MINIS Y PEQUEÑOS CON POLLO Y CARNE SIN COLORANTE 1 Kg;1/12/2025;8;1
IÑAQUITO;29400;1463701;FACUNDO FREJOL CON TOCINO 425 GR.;1/12/2025;24;1
IÑAQUITO;27339;1465386;NATURA NECTAR DURAZNO 225 ML;1/12/2025;48;2
IÑAQUITO;60067;1465386;PEPITO MAYONESA BALDE 3.7 KG.;1/12/2025;4;1
IÑAQUITO;38779;1463701;MAGGI SALSA DE TOMATE DOY PAC 1000 GR;1/12/2025;24;2
IÑAQUITO;29080;1463701;LAVA CREMA LAVAVAJILLA COLOR VERDE 450 GR.;1/12/2025;18;1
IÑAQUITO;77689;1463701;TANGO GALLETA RECUBIERTA 25 GR. UND.;1/12/2025;100;1
IÑAQUITO;41124;1465386;MEDALLA DE ORO HARINA 50 KG.;1/12/2025;5;5
IÑAQUITO;31069;1465386;MEDALLA DE ORO HARINA 2 KG.;1/12/2025;25;1
IÑAQUITO;29410;1463701;SNOB CORAZONES DE PALMITO EV 440GR;1/12/2025;12;1
IÑAQUITO;30582;1465386;NUTELLA CHOCOLATE PARA UNTAR 350 GR.;1/12/2025;24;2
IÑAQUITO;68087;1465386;HELIOS ALCAPARRAS EN VINAGRE 145 GR.;1/12/2025;12;1
IÑAQUITO;41210;1465386;ROCHER BOMBON ESTUCHE X 24UN 300 GR.;1/12/2025;20;5
IÑAQUITO;67498;1465386;MASTER GUANTE BI-COLOR DOMESTICO C-22 #7 1/2;1/12/2025;24;2
IÑAQUITO;72835;1465387;FACUNDO COCTEL DE FRUTAS 800 GR.;1/12/2025;48;2
IÑAQUITO;79078;1464955;COLGATE CREMA DENTAL TRIPLE ACCION 150ML PRECIO;1/12/2025;72;1
IÑAQUITO;77403;1463701;BUEN CAN COMIDA ADULTO POLLO/MAIZ/ARROZ 8 KG.;1/12/2025;1;1
